NUISANCE_PARAMETERS
1.59577e-09   2.00518e-09   -2.10899e-10   -1.16534e-08   -8.52954e-09   -4.81379e-09   -2.59743e-09   -3.52226e-09   5.07458e-10   -7.3378e-09   -3.29629e-08   -8.37169e-09   -4.3656e-09   -1.42029e-09   1.73244e-09   -9.04554e-09   1.1354e-08   1.29679e-08   1.25784e-08   2.92487e-09   -1.99167e-09   -1.98729e-09   7.77888e-09   1.10575e-09   -4.10665e-09   -3.28762e-09   5.68193e-09   -4.37546e-08   -9.43065e-09   3.0228e-09   2.19438e-09   -6.86083e-09   -1.08062e-08   -1.48209e-08   -2.64782e-09   -1.51063e-08   1.35946e-08   -3.19736e-09   -9.05801e-09   -2.808e-10   1.90546e-08   4.1589e-08   -4.95918e-08   -5.4576e-09   7.5235e-09   -1.11767e-08   1.23095e-08   -3.84378e-09   9.26849e-09   4.88508e-09   -5.23353e-09   -1.74672e-08   -1.49562e-09   -1.52521e-10   2.50186e-09   -2.41177e-09   2.68466e-15   1   7.36237e-12   -6.03232e-09   5.71038e-13   -1.20494e-08   7.25893e-13   -3.66298e-09   6.2994e-10   7.16341e-11   -2.6322e-09   -7.80861e-09   -1.20368e-09   -1.76348e-08   -2.35818e-09   1.20595e-09   -4.86882e-09   -5.26646e-09   -1.58176e-08   -2.28406e-09   1.29661e-09   1.92889e-08   2.383e-09   2.24524e-09   2.96226e-09   -3.44867e-09   3.11824e-09   -6.8614e-09   5.40624e-10   -2.53055e-11   -1.45725e-09   -3.39533e-09   -3.3624e-10   -1.36195e-09   -6.11329e-09   -1.38864e-09   1.20596e-09   3.45666e-11   6.62216e-09   3.96145e-09   -5.9979e-09   -5.04929e-10   -3.57905e-10   3.90161e-09   -7.36611e-09   1.56405e-08   -1.21895e-08   2.7053e-08   1.52689e-09   -1.93479e-08   9.33562e-09   -3.47328e-09   1.20784e-09   -1.20405e-09   1.20434e-09   1.61334e-09   1.20677e-09   7.95137e-13   -6.0353e-08   -1.99614e-09   1.24595e-10   -1.40736e-09   6.77275e-09   7.24012e-10   -6.03254e-09   1.15683e-08   1.89092e-09   1.61341e-09   2.34582e-10   3.25098e-08   -3.16382e-09   -1.55229e-08   -2.21422e-10   -9.35296e-11   -3.35148e-09   6.02845e-09   8.44429e-11   7.15811e-12   -1.20613e-09   2.44747e-11   1.16319e-09   1.18894e-09   -6.38275e-09   -6.0309e-09   -3.26664e-12   1.20461e-09   -2.70237e-10   -3.75769e-10   -2.51323e-09   6.32079e-10   -1.85918e-09   
-1.18322e-07   -4.17678e-08   -1.70634e-08   2.6522e-08   9.51335e-09   2.84654e-08   3.90236e-09   -3.99532e-08   -2.34953e-08   -1.45711e-09   -1.95368e-07   -3.55381e-08   6.34831e-09   1.05879e-08   -1.18437e-08   8.28293e-09   -4.64608e-08   -6.33038e-08   -4.85616e-08   -9.24628e-10   2.01657e-08   1.44125e-08   -3.62073e-08   -2.12332e-08   -3.44757e-08   -6.00172e-08   -2.30124e-08   -1.84714e-07   -2.36466e-08   -1.4441e-08   -9.11333e-10   -8.02813e-09   2.40774e-08   1.54153e-08   -3.84882e-08   -1.33071e-07   -1.16057e-07   -4.69287e-08   3.62863e-08   3.64151e-09   5.5581e-08   -2.66501e-07   1.63702e-07   6.01545e-08   5.31212e-08   -2.1703e-08   2.73125e-08   -1.26325e-08   -4.55481e-08   -9.15769e-09   -1.10995e-08   -9.29037e-08   4.23388e-09   9.43378e-10   -7.56304e-09   1.34233e-14   1   2.68466e-15   -6.02881e-08   3.01571e-08   -1.20518e-08   3.12845e-11   5.06468e-13   8.9226e-09   -7.2054e-09   -7.8077e-11   2.48338e-08   5.55129e-08   6.03113e-09   -6.97008e-08   -6.65074e-08   -6.02903e-09   4.19161e-08   -7.85519e-08   -1.27341e-07   -1.59298e-10   5.4587e-08   -3.98917e-08   1.72763e-09   -3.09424e-09   1.74967e-08   -4.17057e-09   -2.70385e-10   -4.36134e-08   -4.89612e-09   -2.61236e-11   1.14087e-08   -1.11064e-08   1.51239e-10   3.95882e-09   -2.80894e-08   1.02871e-08   -6.02934e-09   1.10807e-08   -2.40467e-08   2.91666e-08   5.32887e-09   -1.77897e-08   -1.76377e-08   2.60364e-09   -6.25503e-09   -7.87035e-08   -8.65865e-09   -8.16507e-08   2.93754e-08   -5.77244e-08   -2.32517e-08   -4.62622e-08   -6.02717e-09   6.04194e-09   -6.03548e-09   -7.46831e-09   -6.03355e-09   3.47491e-12   -4.30748e-10   -1.66325e-09   -1.22678e-08   -1.12511e-08   2.7235e-08   2.33567e-09   -3.0152e-08   1.71334e-08   -2.57111e-09   -8.31646e-09   -6.27225e-08   1.40169e-08   -4.52499e-09   -8.1599e-08   -5.23425e-09   9.80239e-10   1.61318e-08   -3.01553e-08   -1.64731e-09   4.00286e-11   6.03879e-09   -3.05808e-10   -5.75667e-09   -1.38526e-08   7.99558e-08   -3.01621e-08   -3.5883e-12   -6.03245e-09   2.13187e-09   4.55986e-09   8.84525e-10   -8.58301e-09   9.12022e-09   
7.97885e-09   1.00259e-08   -1.05449e-09   -5.82667e-08   -4.26476e-08   -2.40689e-08   -1.29871e-08   -1.76113e-08   2.53729e-09   -3.6689e-08   -1.64814e-07   -4.18584e-08   -2.1828e-08   -7.10142e-09   8.66218e-09   -4.52276e-08   5.67698e-08   6.48395e-08   6.28918e-08   1.46243e-08   -9.95834e-09   -9.93642e-09   3.88944e-08   5.52874e-09   -2.05332e-08   -1.64381e-08   2.84096e-08   -2.18772e-07   -4.71532e-08   1.5114e-08   1.09719e-08   -3.43041e-08   -5.40311e-08   -7.41045e-08   -1.32391e-08   -7.55316e-08   6.79729e-08   -1.59868e-08   -4.529e-08   -1.404e-09   9.52731e-08   2.07945e-07   -2.47958e-07   -2.7288e-08   3.76175e-08   -5.58837e-08   6.15473e-08   -1.92188e-08   4.63424e-08   2.44254e-08   -2.61676e-08   -8.73356e-08   -7.47811e-09   -7.62603e-10   1.25093e-08   1   1.34233e-14   -2.41177e-09   3.68118e-11   -3.01616e-08   2.85519e-12   -6.02471e-08   3.62946e-12   -1.83149e-08   3.14969e-09   3.5817e-10   -1.3161e-08   -3.9043e-08   -6.01839e-09   -8.8174e-08   -1.17909e-08   6.02973e-09   -2.43441e-08   -2.63322e-08   -7.90877e-08   -1.14203e-08   6.48302e-09   9.64445e-08   1.1915e-08   1.12262e-08   1.48113e-08   -1.72433e-08   1.55912e-08   -3.4307e-08   2.70311e-09   -1.26528e-10   -7.28623e-09   -1.69766e-08   -1.6812e-09   -6.80972e-09   -3.05664e-08   -6.94319e-09   6.02977e-09   1.72833e-10   3.31107e-08   1.98072e-08   -2.99895e-08   -2.52464e-09   -1.78952e-09   1.9508e-08   -3.68305e-08   7.82025e-08   -6.09472e-08   1.35265e-07   7.63446e-09   -9.67395e-08   4.66781e-08   -1.73664e-08   6.03917e-09   -6.02025e-09   6.02171e-09   8.0667e-09   6.03386e-09   3.97568e-12   -3.01765e-07   -9.98068e-09   6.22973e-10   -7.0368e-09   3.38637e-08   3.62005e-09   -3.01627e-08   5.78414e-08   9.45457e-09   8.06703e-09   1.17291e-09   1.62549e-07   -1.58191e-08   -7.76145e-08   -1.10711e-09   -4.67647e-10   -1.67574e-08   3.01422e-08   4.22214e-10   3.57905e-11   -6.03063e-09   1.22373e-10   5.81592e-09   5.94467e-09   -3.19137e-08   -3.01545e-08   -1.63332e-11   6.02304e-09   -1.35118e-09   -1.87884e-09   -1.25662e-08   3.16039e-09   -9.29588e-09   
0.00699613   0.00215187   -0.00135216   -0.00441816   0.000935061   -5.68989e-06   -0.000125254   0.00113952   0.00127121   0.00290835   -0.00319852   -0.00435587   0.00154633   -3.08937e-05   0.000928552   0.00290884   0.000911873   -0.000624092   0.000752408   0.00452958   0.00115211   -0.000627912   0.000902146   0.000403994   0.000577989   0.0004094   -0.000123162   0.00558557   -0.0060764   -0.00242941   0.0011284   0.00286397   -0.00362241   -0.000543594   0.00245707   0.000212146   -0.000541935   -0.00311748   -0.00459059   -0.000803989   0.00684485   0.000442322   -0.00151936   0.000899182   -0.00325452   -0.0161787   -0.00193289   -0.00134807   0.00107694   -0.00113591   0.000744089   -0.014051   0.00040912   1.97104e-05   1   1.25093e-08   -7.56304e-09   2.50186e-09   5.93815e-06   1.67742e-06   -2.85159e-07   -4.31973e-06   4.96357e-07   -0.00120474   -0.000151082   -0.00165825   -0.00159925   0.000209756   9.38691e-07   -0.00528173   -0.0161405   -4.39444e-08   -0.00247384   0.00427617   0.0163869   -0.000101869   -0.00597123   -0.00561832   -0.000415021   -0.00119493   -0.000694231   -7.64981e-05   -0.00104004   0.00164345   -0.000632057   -6.63637e-05   -0.000987702   0.011006   -3.51826e-05   -0.000212238   9.82541e-05   -2.07372e-05   -7.50402e-08   0.00062446   -0.000261986   0.000280218   -0.00171799   -0.00122827   0.000630009   -0.0025144   -8.53401e-05   0.000145472   0.00391825   -0.00139618   -0.00203521   -0.0106588   -0.00750583   0.00349429   2.56037e-07   -1.62489e-07   1.55974e-06   -1.63809e-05   1.34477e-06   5.31441e-07   -1.20213e-05   2.33943e-06   -0.000445593   7.23204e-05   -0.00556274   0.000129276   2.07107e-06   0.00528713   0.000587573   0.00121198   -0.000442295   -0.000669133   -0.0022501   0.00657945   0.00170667   2.38019e-05   0.000712346   4.06432e-06   8.0215e-05   -4.78318e-06   8.55786e-07   0.00101571   -0.000996598   0.00104027   0.00471468   6.31518e-06   5.76775e-08   4.73625e-07   1.06113e-05   0.000126023   -0.000326111   0.000281937   0.000597393   
-0.0127194   -0.00132172   -0.000615618   0.000691464   0.00090821   0.0036566   -0.00130244   -0.000846469   -0.0010747   -0.0021911   -0.00558076   0.000563374   0.00356626   -9.31387e-06   -0.00309756   -0.00178341   -6.38181e-05   -0.000624828   0.00175614   0.00190434   -0.000705296   0.00101857   0.000967514   0.000958408   -0.0005253   0.001221   0.00023428   0.000606035   -0.00407784   0.00050455   0.000988323   -0.0010603   -0.00105039   -0.000897337   -0.000221791   0.000663759   -0.000716819   0.00113525   0.00280696   -0.00018909   -0.00277779   -0.000691269   -0.00107729   -0.00215408   -0.00258769   0.00689731   -0.000245637   -4.22343e-05   -0.00228296   -0.000895404   0.000586202   0.00162544   -0.000640072   1   1.97104e-05   -7.62603e-10   9.43378e-10   -1.52521e-10   3.26681e-07   1.63224e-06   1.44848e-07   -1.9249e-06   1.19461e-07   0.000477663   0.000108987   -0.00043708   -0.000366819   -0.000991885   8.85567e-07   -0.000259509   0.0012504   -4.44629e-08   -0.00086099   -0.00223581   0.00981569   -1.02614e-05   0.00153327   0.00196001   0.000726492   0.00224537   0.00198068   5.40194e-05   0.00281536   -0.00677937   -5.01835e-05   -1.86354e-05   -0.00012467   -0.0011853   4.73668e-06   -9.69414e-05   -0.000213711   -7.40317e-06   -6.37058e-08   0.000538833   0.00037254   -0.000401749   -0.000133674   -0.00020929   -0.000770523   -8.21269e-05   -8.03587e-05   -0.000487934   0.00291646   0.00215236   -0.00214931   0.00344697   -0.00129609   0.000137631   -4.42864e-07   -9.02833e-07   3.24788e-07   3.55056e-08   -2.08574e-07   -1.83611e-07   6.38643e-06   2.03972e-05   -0.000226382   -0.000296502   6.89427e-05   -0.000404501   -1.58429e-06   -0.00388458   -0.000111319   -0.000775226   -0.000417752   0.000525986   0.000486054   -0.00315339   -0.000395298   -3.87292e-05   -0.000196155   1.24107e-06   4.74938e-05   6.27655e-07   -2.32308e-07   8.01862e-05   -6.8175e-05   0.0003177   -0.00187468   1.36272e-06   5.58779e-07   -1.97694e-07   -6.12958e-05   4.29227e-05   -5.5466e-05   -0.000102633   0.000276707   
-0.0165376   -0.00970479   0.000653156   0.00200195   0.00253987   -0.000556781   -0.00572331   -0.00323541   -0.00430755   -0.0016328   -0.00776505   0.00313377   0.00904481   0.000669229   -0.00103067   -0.00440914   0.00081005   -0.000330209   0.00233903   0.00327255   -0.000706527   0.00172812   -0.00124535   -0.000719132   -0.000143021   0.00328779   0.00041839   -0.00115447   -0.000517632   0.00177035   0.000202112   -8.7678e-05   -1.00272e-05   -0.00129992   0.000747659   0.00283442   0.00130412   0.00206154   0.0014045   -0.000249413   -0.00245807   0.0010294   -0.00766435   -0.00127264   -0.00265774   0.0208878   0.000617545   0.00209267   -0.0083445   0.00519674   0.00704573   0.0089022   1   -0.000640072   0.00040912   -7.47811e-09   4.23388e-09   -1.49562e-09   -1.89607e-08   2.36498e-06   1.81863e-10   2.40986e-06   5.94489e-07   0.00162036   0.000277275   -0.0011532   -0.000666033   -0.000976292   -1.20101e-07   0.00374859   0.00727882   -6.81006e-08   -0.000155166   -0.00548717   0.0222005   9.27211e-05   0.00360864   0.00427915   0.00127142   0.00334951   0.00354019   -0.000227644   0.00465846   -0.0127792   0.000599721   5.31847e-07   6.84009e-05   -0.00415909   0.000108466   0.000102498   -0.00122032   0.00064663   -5.85701e-08   0.000418558   0.000666705   -0.000281656   0.00211483   -0.000450329   -0.00428204   0.000986888   0.00342243   -0.000161762   0.00407294   0.00376215   -0.000578939   0.00920723   -0.00266463   -0.00117454   -7.87437e-07   -6.08603e-07   1.16058e-06   1.98014e-05   8.10716e-07   -1.83423e-07   1.81892e-05   5.17931e-05   -5.982e-06   -0.0011288   0.00323023   -0.000470091   -2.06262e-07   -0.00627883   0.000868446   -0.00165828   -0.00128591   0.0116497   0.00257662   -0.0031968   -0.00110392   9.68902e-05   -0.000470108   5.45365e-06   0.00015347   -4.65347e-06   3.93031e-07   2.86299e-05   -1.59687e-05   0.00094886   -0.00304625   4.17063e-06   2.91523e-06   3.67961e-07   -6.89899e-05   5.38597e-05   6.07442e-05   5.23007e-05   0.00078215   
0.137299   0.0283625   -0.031019   0.0111274   -0.0136791   0.0128506   0.0182455   0.0584966   -0.014709   -0.0148673   0.0325725   -0.026297   -0.0215361   0.00181612   0.0535248   0.0262429   0.00506415   0.0433209   0.00359809   0.00340006   0.00815965   -0.0380692   0.0116938   0.0169405   0.00317238   -0.00642283   -0.00629041   0.0109691   0.00137259   0.0480088   0.0876441   0.0452019   -0.0233723   -0.0180742   -0.0273603   -0.0496   -0.0485624   0.00223503   -0.0151131   -0.0148617   0.114738   0.0358994   -0.0149907   0.0406456   -0.00758122   -0.357623   -0.0304639   -0.0732492   0.0581643   -0.0509175   -0.0461494   1   0.0089022   0.00162544   -0.014051   -8.73356e-08   -9.29037e-08   -1.74672e-08   3.11288e-07   1.59571e-05   -1.42732e-05   -7.33648e-05   -3.43551e-06   -0.00842736   -0.000755759   0.000986836   0.0145555   0.00934898   -1.68576e-05   -0.0177841   0.0610871   -1.59511e-06   -0.0631297   0.0999687   0.441502   -0.00202235   -0.0820915   -0.0806472   -0.000724655   -0.011769   -0.00362495   -0.00767512   -0.0104212   0.0244801   0.0114477   5.21133e-05   0.00271959   0.0492594   -0.000119146   -0.00487138   0.00450543   0.00170439   -1.0155e-06   -4.48498e-05   -0.0111141   0.00223251   -0.00983018   -0.0257323   0.00480782   0.00221952   0.00732701   0.00842501   0.0255892   -0.064715   0.00351537   -0.046365   -0.14928   0.0324972   -7.70383e-06   -3.4252e-05   2.40489e-05   -0.000798226   9.59221e-06   -2.30593e-06   -0.000362382   -0.000802223   -0.000368936   -0.00138142   -0.132003   0.00713109   3.05057e-05   -0.00950368   -0.00775337   0.0194064   0.00290705   -0.0895854   0.00971933   -0.0283353   0.00609499   0.00105033   -0.00876017   7.17539e-05   0.00221401   -0.000167109   -1.03908e-05   -0.00227966   0.00240534   -0.0135541   0.0208482   1.02382e-05   3.95471e-05   2.26419e-05   0.00155576   -0.000665821   -0.00344582   0.00808278   0.00709953   
0.31461   0.210171   -0.0532733   0.000429397   -0.0160069   0.0146052   0.0249007   -0.0119801   0.0178224   0.0323033   0.0105655   0.00341536   -0.0229406   -0.00181427   -0.0888739   0.00709984   0.102685   0.105465   0.0735187   0.0648396   0.0253248   -0.0857243   -0.185934   -0.177552   -0.036295   0.122535   0.000975236   -0.0252517   -0.0207517   -0.116861   -0.102663   -0.0621228   0.0153913   0.0371028   0.035375   0.0267777   -0.000240147   0.00547682   0.0748036   -0.0019936   0.042483   -0.0292927   -0.0204194   0.036331   0.0764486   0.130165   0.0510226   0.138213   -0.118414   -0.428756   1   -0.0461494   0.00704573   0.000586202   0.000744089   -2.61676e-08   -1.10995e-08   -5.23353e-09   -9.23977e-06   -6.2217e-06   -2.22033e-06   -1.68815e-05   9.83524e-06   0.00874202   -0.0015021   0.00976377   0.0211654   -0.0117511   -2.01895e-06   -0.0700093   0.132773   -2.44737e-07   -0.0052002   -0.0530034   0.0354649   -1.94963e-05   0.0156359   0.0173479   -0.00310968   0.00345781   -0.0138109   0.00889181   -0.0103471   0.0336643   0.00263199   -0.000147935   0.00204322   0.00257511   -0.000738982   -0.00836924   0.0060642   -0.00175764   -4.91e-07   -0.0470951   0.00155388   -0.00736656   -0.0145287   -0.00358652   0.0824075   0.0205434   -0.00939342   -0.0139969   -0.0187016   0.00968369   -0.0180163   0.0347803   -0.0200545   -0.0225041   7.96988e-06   3.27035e-06   8.63e-07   -3.83717e-05   9.94744e-06   9.03686e-06   9.417e-05   0.000141053   -0.000235783   0.0126973   -0.0112656   0.00264387   -4.73497e-06   -0.0595842   -0.00170067   -0.00200131   0.00654013   -0.18249   0.0246148   -0.0324101   -0.00126534   -0.00125535   0.0339835   1.28616e-05   0.00105568   -6.66348e-06   -3.0708e-06   0.00262188   -0.00255231   -0.00242286   0.0158302   5.10313e-06   -7.81394e-06   2.80092e-06   0.00201281   -0.000239898   -0.00111996   -0.0140727   0.00272695   
-0.321503   -0.0130873   0.0902108   0.00700064   0.0200192   0.0347102   0.0569023   0.0878458   0.074306   0.031658   -0.0162479   -0.0457041   -0.0656423   -0.0189248   -0.105061   -0.0781396   -0.00807107   -0.00468153   -0.00649598   -0.0458955   -0.0800505   -0.0935584   -0.0684765   -0.0318714   0.038796   0.177355   -0.00384848   -0.109637   -0.150972   0.186586   0.182021   0.109459   0.0366249   0.0299559   -0.0302307   -0.0410552   -0.0414198   -0.0262518   -0.123521   0.00776373   -0.192562   0.0693349   0.0879074   0.0136033   0.0495209   -0.0384246   -0.000194515   0.29804   0.0958708   1   -0.428756   -0.0509175   0.00519674   -0.000895404   -0.00113591   2.44254e-08   -9.15769e-09   4.88508e-09   -6.08646e-06   3.12762e-05   -1.21767e-06   -1.23927e-05   -1.29547e-05   0.0130565   0.00444295   0.00396445   0.00373517   -0.00645408   -4.77905e-06   0.0141296   -0.0587799   1.07005e-07   -0.00957257   0.0127875   0.0759373   -0.000161261   -0.00789544   -0.00622669   0.00281923   0.0488273   -0.0165764   0.0264165   0.0070557   0.0388591   -0.023893   -0.000747691   -0.000489146   0.0318889   0.00351534   0.0141772   0.0246525   -0.0183241   8.07094e-08   -0.0160889   -0.00634617   -0.0396259   0.095899   0.013083   0.017987   0.0255691   -0.0982438   -0.0165224   -0.018823   -0.0390077   -0.112423   0.0863869   0.0742469   -0.0163439   -1.86011e-05   -1.41601e-05   5.18117e-06   -0.000398678   -1.58623e-05   -1.6679e-05   0.00100401   -0.000343726   0.00575606   0.00754909   -0.019571   -0.00278267   1.62529e-05   0.0246517   -0.0301928   0.0533463   0.024024   0.149775   -0.00525209   0.0284059   0.0155998   -0.0031518   -0.0226282   1.89366e-06   -0.000242742   -1.79465e-05   6.05477e-06   -0.00712792   0.00701063   -0.0114659   0.0457   1.34141e-05   -1.18338e-06   4.81806e-06   0.000468451   -0.00347202   0.00219466   0.0188259   0.00724217   
0.421264   0.0562186   -0.12244   -0.0466768   -0.113318   -0.150994   -0.130092   -0.0298003   -0.00942474   0.059814   0.142871   0.0744302   -0.0309612   0.0147937   -0.162871   0.249061   -0.0162578   0.022735   -0.0053171   0.0155754   0.0263009   -0.0107701   -0.001877   0.0111077   0.00496315   0.0292355   -0.000171395   -0.081465   -0.184815   0.0768457   0.0533961   0.0355638   -0.0038605   -0.0140178   -0.0588777   0.03251   0.0502976   0.0811821   -0.109485   -0.00469508   0.0859759   -0.0410082   -0.0179943   0.0228737   -0.059719   -0.0226463   -0.026606   -0.227702   1   0.0958708   -0.118414   0.0581643   -0.0083445   -0.00228296   0.00107694   4.63424e-08   -4.55481e-08   9.26849e-09   -1.1466e-05   2.85579e-05   -2.52551e-06   -1.15361e-05   -7.22926e-06   0.016763   -0.00170888   -0.0215136   0.0289294   -0.00824363   -1.75516e-05   0.150616   0.142223   3.28804e-07   -0.000931588   -0.0164745   0.056563   3.68356e-05   0.037181   0.0393682   0.0149102   0.0112138   0.0401795   -0.0319601   0.0367079   -0.0642447   0.00995455   -0.000867298   -0.00354312   -0.0250144   -0.00431434   -0.0192408   -0.0315806   0.0144017   -4.45111e-07   0.00662261   -0.000288334   -0.0386334   0.0308747   -0.00784557   -0.00674015   -0.0400457   0.0767982   -0.0256285   0.0449875   -0.00117764   -0.124534   0.0468923   -0.0453202   0.138658   -5.87076e-06   -1.4695e-05   1.09891e-05   -0.000121979   -3.59668e-06   -7.60809e-06   0.00103562   -3.67139e-07   -0.000187003   0.0532792   0.0197256   0.0028686   -8.53607e-06   -0.0825237   0.0550921   0.0117441   0.0456158   0.411552   0.00887385   -0.128568   -0.065799   0.00375189   0.00609649   3.47451e-05   0.00124557   -3.43371e-05   -1.1654e-07   -0.00214085   0.00224051   -0.0010088   -0.0548304   3.44563e-05   1.85085e-05   3.84371e-06   0.000258964   0.00426242   -0.000758375   0.00380525   0.00668868   
-0.0969853   -0.0496421   0.0376115   0.0394848   0.01083   0.0260486   0.0608307   0.0585807   0.0457786   -0.0103497   -0.0344193   -0.0859056   -0.193958   0.00634291   -0.0119782   0.0351378   -0.0283207   -0.0580802   -0.0632624   -0.0649582   -0.0366711   -0.00362668   -0.0167153   0.0171297   0.0863784   0.19695   0.00499478   -0.0195666   -0.00850572   0.018996   0.0191804   -0.0176263   -0.0136231   -0.00801465   0.00701959   -0.00721577   -0.0237274   -0.0128727   0.0879702   -0.0118178   0.184696   0.0793764   0.0224984   -0.112161   0.032365   0.142538   0.107486   1   -0.227702   0.29804   0.138213   -0.0732492   0.00209267   -4.22343e-05   -0.00134807   -1.92188e-08   -1.26325e-08   -3.84378e-09   -1.40125e-05   8.0491e-07   2.20264e-06   4.86e-06   -2.53504e-06   0.00134612   -8.53177e-06   0.0199959   0.0199046   0.00239285   -7.39588e-06   -0.0157929   -0.0415345   1.69779e-08   0.00159678   0.00377458   -0.0294047   -5.4645e-05   0.0122597   0.0100107   -0.0120838   -0.0269249   0.0232345   0.00560269   0.0248443   0.060688   -0.000370956   -0.000119744   -0.00559501   0.0231894   -0.00394713   0.00591197   -0.00285496   0.00616976   -1.67277e-07   0.0191925   0.00843154   -0.0047336   0.00306144   -0.0192537   -0.0127861   -0.246319   0.0332777   -0.00188597   0.07356   0.0502859   -0.00964236   0.0849732   -0.109786   -0.00708602   -3.69797e-06   1.81324e-06   -1.35731e-06   0.000626399   -3.89096e-06   -1.12391e-06   0.000133953   0.000739049   0.00534796   0.00345137   -0.0276279   0.00746337   -3.75496e-05   -0.157991   -0.0369324   0.015145   0.00692621   -0.26623   0.0709153   -0.16171   0.00147139   -0.00137548   0.00672834   -1.67604e-05   0.000497168   3.49403e-05   -2.03755e-06   0.00165023   -0.00157581   -0.00861012   -0.0972826   -2.20276e-06   -1.50213e-05   2.22645e-06   -0.000566177   0.00292864   -0.00262049   0.000359599   -0.0104405   
